ID,ShortDesc,Prices,Engine,Year,Displacement,Power_kW,Horsepower,Km,PictureCount
16287109,RENAULT MEGANE 1.5 dCi Zen Mo.-i.1.tul. ! 48e km ! GYÁRI GARANCIA !,4099000Ft,Dízel,2016/4,1461,66,90,48545,5
15941061,RENAULT MEGANE GrandCoupé 1.5 dCi Intens ÁFÁS. MAGASAN FELSZERELT,4100000Ft,Dízel,2018/2,1461,81,110,75906,7
16233618,RENAULT MEGANE 1.5 dCi Intens R-LINK 2 NAVI LED PDC USB,4120000Ft,Dízel,2017/1,1461,81,110,30100,12
16256513,RENAULT MEGANE 2.0 T 16V RS Luxe Z,4150000Ft,Benzin,2012/8,1998,195,265,106000,6
16195046,RENAULT MEGANE 1.5 dCi Zen MAGYARORSZÁGI! 73.800 KM!,4167000Ft,Dízel,2017/5,1461,81,110,73803,9
15993116,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,4190000Ft,Benzin,2017/4,1598,84,114,57670,11
15983615,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Automata. Magyarországi. végig szervizelt. Navi. Kamera,4190000Ft,Dízel,2017/1,1461,81,110,143000,12
16225999,RENAULT MEGANE 1.6 SCe Intens,4200000Ft,Benzin,2017/1,1598,84,114,36197,6
16117283,RENAULT MEGANE 1.2 TCe Limited,4289000Ft,Benzin,2018/3,1197,97,132,19338,10
16216476,RENAULT MEGANE Grandtour 1.5 dCi Intens Nyílt lízingre is !,4290000Ft,Dízel,2017/4,1461,81,110,77200,5
16207393,RENAULT MEGANE Grandtour 1.5 dCi Intens ÁFA-s ! Nyílt lízingre is !,4290000Ft,Dízel,2017/4,1461,81,110,78000,8
16276401,RENAULT MEGANE GrandCoupé 1.5 dCi Limited 64.250 Km-1.Tulaj-Magyar-Szervizkönyv,4295000Ft,Dízel,2018/7,1461,81,110,64250,12
15375938,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo-i! Szkönyv! 76 e km! Gyári garancia! Digitklíma! ÁFÁS!,4299000Ft,Dízel,2017/12,1461,81,110,76891,12
16259159,RENAULT MEGANE 1.6 SCe Life Első tulajtól Gyári Garanciával!,4300000Ft,Benzin,2018/8,1598,84,114,27727,11
16057993,RENAULT MEGANE Grandtour 1.5 dCi Limited Mo-i! Szkönyv! 54 e km! Gyári garancia! Digitklíma! ÁFÁS!,4399000Ft,Dízel,2018/8,1461,81,110,54639,12
16057953,RENAULT MEGANE GrandCoupé 1.5 dCi Limited Mo-i! Szkönyv! 25 e km! Gyári garancia! Újszerű állapot!,4399000Ft,Dízel,2018/8,1461,81,110,25631,12
16138340,RENAULT MEGANE GrandCoupé 1.6 SCe Intens,4400000Ft,Benzin,2017/7,1598,84,114,81300,5
16268480,RENAULT MEGANE GrandCoupé 1.6 SCe Limited Szívó Benzines-Magyar-1.Tulaj-Gar.21.775 km-S.mentes-Mint az új !!!,4450000Ft,Benzin,2018/3,1598,84,114,21775,12
16256815,RENAULT MEGANE Grandtour 1.5 dCi Intens Nyílt lízingre is !,4450000Ft,Dízel,2017/8,1461,81,110,125700,5
16295605,RENAULT MEGANE Grandtour 1.5 dCi Intens,4490000Ft,Dízel,2018/7,1461,81,110,150000,5
15915016,RENAULT MEGANE Grandtour 1.5 dCi Intens Mo-i! Szkönyv! 73 e km! Gyári garancia! Digitklíma! Multimédia!,4499000Ft,Dízel,2018/6,1461,81,110,73058,12
15995333,RENAULT MEGANE 2.0 16V RS Chassis Cup,4500000Ft,Benzin,2011/10,1998,184,250,144000,6
15891957,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Mo-i tulajdonostól 37.000 Km!,4550000Ft,Dízel,2016/12,1461,81,110,37000,6
16296765,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Mo-i! Szkönyv! 62 e km! Magas felszereltség!,4599000Ft,Dízel,2018/1,1461,81,110,62301,12
14978535,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 51 e km! Áfás! Friss szerviz!,4599000Ft,Dízel,2017/6,1461,81,110,51048,12
14954940,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 39 e km! Áfás! Friss szerviz!,4599000Ft,Dízel,2017/6,1461,81,110,39454,12
14951018,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 45 e km! Áfás! Friss szerviz!,4599000Ft,Dízel,2017/6,1461,81,110,45758,12
16283346,RENAULT MEGANE 2.0 T 16V RS Luxe Navi/Xenon/BOSE,4669000Ft,Benzin,2012/10,1998,195,265,132800,12
16294221,RENAULT MEGANE Grandtour 1.5 Blue dCi Limited,4750000Ft,Dízel,2018/12,1461,85,116,77566,6
16213767,RENAULT MEGANE Mégane GRANDCOUPE LIFE 1.3TCe 115LE,4750000Ft,Benzin,2020/6,1332,85,116,3500,6
16288964,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Magánszemélytől magyarországi 5év Garancia Vonóhorog,4840000Ft,Dízel,2018/8,1461,81,110,59262,6
16250194,RENAULT MEGANE 1.6 SCe Intens 5000Km! Újszerű! Navigáció! Extrákkal! Magyarországi! Tulajdonostól!,4850000Ft,Benzin,2017/12,1598,84,114,5000,6
15271994,RENAULT MEGANE Grandtour 1.5 dCi Intens Nagyon magas felszereltség. tulajtól eladó,4899999Ft,Dízel,2017,1461,81,110,47000,6
16290861,RENAULT MEGANE 1.3 TCe Limited Plus Grand Coupe,4900000Ft,Benzin,2019/4,1332,85,116,7000,3
15891880,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,4990000Ft,Benzin,2019/9,1332,85,116,10600,5
15861105,RENAULT MEGANE 1.3 TCe Limited Plus,5299000Ft,,,nan,nan,nan,nan,5
16288995,RENAULT MEGANE 1.6 TCe GT 4Control EDC7 205 LE 18alu+HUD+Bose hifi,5480000Ft,Benzin,2016/12,1618,151,205,86800,6
15312119,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus Készletről! 115Le verzió!,5498650Ft,Benzin,2020,1332,85,116,1,6
15590469,RENAULT MEGANE 1.5 Blue dCi Limited,5499000Ft,Dízel,2019/4,1461,85,116,8489,5
15976064,RENAULT MEGANE Mégane LIMITED PLUS Blue dCi 115,5650000Ft,Dízel,2020/1,1461,85,116,3800,5
15425259,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,5879000Ft,Benzin,2020,1332,103,140,7,4
16090659,RENAULT MEGANE 1.5 Blue dCi Limited Plus,5890000Ft,Dízel,2020/7,1461,85,116,15,6
15366347,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus rendelhető!,5949000Ft,,,nan,nan,nan,nan,6
15839114,RENAULT MEGANE GrandCoupé 1.3 TCe Intens készletfelszámolás!,5969000Ft,,,nan,nan,nan,nan,12
16274845,RENAULT MEGANE 1.6 TCe GT 4Control EDC7 64ekm-1Tulaj-Törésmentes-BOSE-Navi-Head Up,5985000Ft,Benzin,2016/10,1618,151,205,64500,12
16242671,RENAULT MEGANE Grandtour 1.6 TCe GT 4Control EDC7 34 E KM+GYÁRI GARANCIA 2022 IG!!!!,5999999Ft,Benzin,2017,1618,151,205,34000,12
16123864,RENAULT MEGANE 1.3 TCe Limited Plus,6049000Ft,Benzin,2020/1,1332,85,116,5,5
15781285,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,6089000Ft,Benzin,2020,1332,85,116,1,8
16278251,RENAULT MEGANE Mégane GRANDCOUPE Limited PLUS 1.3TCe 115LE,6099000Ft,Benzin,2020/10,1332,85,116,2,6
15366641,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus rendlehető!Flottakedvezménnyel!,6215000Ft,,,nan,nan,nan,nan,10
15549112,RENAULT MEGANE 1.5 Blue dCi Limited Plus,6249000Ft,Dízel,2020/1,1461,85,116,11,5
16189703,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens Készletről azonnal elvihető!,6250000Ft,Dízel,2020/9,1461,85,116,2,6
16099983,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,6349000Ft,Benzin,2020/6,1332,103,140,1,6
15999972,RENAULT MEGANE Grandtour 1.3 TCe Limited Plus,6399000Ft,Benzin,2020/1,1332,85,116,10,6
15366429,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus rendlehető!,6399000Ft,,,nan,nan,nan,nan,8
16093674,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus EDC AKCIÓ ! Készletről !,6490000Ft,Dízel,2020/3,1461,85,116,8,3
16159755,RENAULT MEGANE Grandtour 1.3 TCe Intens,6499000Ft,,,nan,nan,nan,nan,11
15861033,RENAULT MEGANE Grandtour 1.3 TCe Intens EDC,6499000Ft,,,nan,nan,nan,nan,5
15426082,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus HAMAROSAN ÉRKEZIK!,6499000Ft,,,nan,nan,nan,nan,5
15638910,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens KÉSZLETRŐL AZONNAL,6519000Ft,,,nan,nan,nan,nan,6
16111951,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus,6599000Ft,Dízel,2020/7,1461,85,116,5,4
16072172,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens Bemutatóautó,6599000Ft,Dízel,2020/2,1461,85,116,2,7
16159687,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus,6700000Ft,Dízel,2020/9,1461,85,116,5,7
15366626,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus EDC Rendelhető! Automata váltó! Flottakedvezménnyel!,6710000Ft,,,nan,nan,nan,nan,9
16289712,RENAULT MEGANE Mégane GrandCoupé Intens Blue dCi 115,6799000Ft,Dízel,2020/10,1461,85,116,8,6
16253083,RENAULT MEGANE Mégane Berline Zen TCe 115 FAP,6799000Ft,Benzin,2020/8,1333,85,116,2,6
16211371,RENAULT MEGANE Grandtour 1.3 TCe Intens,6819000Ft,,,nan,nan,nan,nan,9
16111902,RENAULT MEGANE GrandCoupé 1.3 TCe Intens,6819000Ft,Benzin,2020/7,1332,103,140,5,4
16100022,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus,6849000Ft,Dízel,2020/6,1461,85,116,1,6
15366485,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus EDC Rendelhető! Automata váltó!,6949000Ft,,,nan,nan,nan,nan,9
15366679,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens EASY Life AKCIÓ! Rendelhető! 2.5% THM!,7049000Ft,,,nan,nan,nan,nan,7
15683520,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens,7089000Ft,Dízel,2020/4,1461,85,116,8,5
15639987,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens Gyöngyházfehér,7189000Ft,Dízel,2020,1461,85,116,5,1
16272073,RENAULT MEGANE Grandtour 1.5 Blue dCi Intens Érkezik! DFULL motor!,7549000Ft,,,nan,nan,nan,nan,3
16087003,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Limited Plus EDC Azonnal átvehető!,7590000Ft,Dízel,2020/8,1461,85,116,10,12
16300154,RENAULT MEGANE Grandtour 1.7 Blue dCi GT Line EDC +navigáció+full led+GT Line belső,7650000Ft,Dízel,2020/2,1749,110,150,5800,6
16066736,RENAULT MEGANE Grandtour 1.7 Blue dCi GT Line EDC AUTOMATA! Azonnal átvehető!,7890000Ft,Dízel,2020/5,1749,110,150,4800,10
16216945,RENAULT MEGANE INTENS 1.5 dCi 115 LE 2020 FACELIFT,7999000Ft,,,nan,nan,nan,nan,8
16191879,RENAULT MEGANE Grandtour 1.5 Blue dCi Intens 115 LE MEGÉRKEZETT AZ ÚJ MODELL!,7999000Ft,Dízel,2020,1461,85,116,8,5
16221183,RENAULT MEGANE RS LINE 1.5 dCi 115 LE 2020 FACELIFT,8699000Ft,,,nan,nan,nan,nan,11
16217035,RENAULT MEGANE Grandtour 1.5 Blue dCi Intens EDC,8990000Ft,,,nan,nan,nan,nan,12
16257061,RENAULT MEGANE 1.8 TCe R.S EDC6 MO-i. SZK. GARANCIA!,9290000Ft,Benzin,2019/4,1798,205,279,6400,12
15643967,RENAULT MEGANE 1.8 TCe R.S RS,9950000Ft,Benzin,2019/11,1798,205,279,12000,12
15647434,RENAULT MEGANE 1.8 TCe R.S Trophy GPF Recaro 4Control,10399000Ft,Benzin,2019/3,1798,221,300,14000,12
16047428,RENAULT MEGANE 1.8 TCe R.S Trophy Újszerű. megkímélt állapot!,10590000Ft,Benzin,2019/5,1798,221,300,20000,6
16057055,RENAULT MEGANE 1.8 TCe R.S EDC6,11749000Ft,Benzin,2019/9,1798,205,279,6300,12
15360992,RENAULT MEGANE 1.8 TCe R.S Trophy EDC6 RS Sport,11999000Ft,Benzin,2019/6,1798,221,300,2100,5
15663219,RENAULT MEGANE 1.8 TCe R.S Trophy EDC6 300 le! 4 Control Mo-i! Bemutató új autó! Renault Budakalász! Áfás!,13899000Ft,Benzin,2019/12,1798,221,300,793,12
16258291,RENAULT MEGANE 1.6 16V Authentique,Ár nélkül,Benzin,2002,1598,79,107,258000,6
16301025,RENAULT MEGANE 1.4 RL,Hitelátvállalással,Benzin,1996,1390,55,75,219000,5
15284216,RENAULT MEGANE Grandtour 1.6 Privilege (Automata) BÉRELHETŐ,Ár nélkül,Benzin,2004/11,1598,83,113,2,12
