,Restaurant,Product_Name,Price
6731," Pasta Culture Tésztabár
",Rucola grana e pomodorini,1290
6732," Pasta Culture Tésztabár
",Tonno saláta,1990
6733," Pasta Culture Tésztabár
",Panna cotta con caramel,990
6734," Pasta Culture Tésztabár
",Panna cotta con lampone,990
6735," Pasta Culture Tésztabár
",Tiramisu,890
6736," Pasta Culture Tésztabár
",Cappy 100% almalé 0.33l,350
6737," Pasta Culture Tésztabár
",Cappy 100% narancslé 0.33l,350
6738," Pasta Culture Tésztabár
",Cappy Eper Koktél vegyesgyümölcs ital 0.33l,350
6739," Pasta Culture Tésztabár
",Cappy őszibarack ital 0.33l,350
6740," Pasta Culture Tésztabár
",Coca-Cola szénsavas üdítőital 0.33l,350
6741," Pasta Culture Tésztabár
",Coca-Cola Zero szénsavas üdítőital 0.33l,350
6742," Pasta Culture Tésztabár
",Fanta Narancs szénsavas üdítőital 0.33l,350
6743," Pasta Culture Tésztabár
",FUZETEA Őszibarack-Hibiszkusz jegestea 0.5l,350
6744," Pasta Culture Tésztabár
",FUZETEA Zero Citrom jegestea 0.5l,350
6745," Pasta Culture Tésztabár
",Kinley Ginger Ale szénsavas üdítőital 0.5l,350
6746," Pasta Culture Tésztabár
",Kinley Tonic Water szénsavas üdítőital 0.5l,350
6747," Pasta Culture Tésztabár
",NaturAqua szénsavas ásványvíz 0.5l,350
6748," Pasta Culture Tésztabár
",NaturAqua szénsavas ásványvíz 1.5l,450
6749," Pasta Culture Tésztabár
",NaturAqua szénsavmentes ásványvíz 0.5l,350
6750," Pasta Culture Tésztabár
",NaturAqua szénsavmentes ásványvíz 1.5l,450
6751," Pasta Culture Tésztabár
",Sprite Citrom-Lime szénsavas üdítőital 0.33l,350
6752," LIBERTA Pizza - 38 féle feltét felár nélkül!
",LIBERTA pizza (normál 1 személyes),2490
6753," LIBERTA Pizza - 38 féle feltét felár nélkül!
",1. WHITE HOLIDAY pizza (normál 1 személyes),2490
6754," LIBERTA Pizza - 38 féle feltét felár nélkül!
",2. HAPPY TUNA pizza (normál 1 személyes),2490
6755," LIBERTA Pizza - 38 féle feltét felár nélkül!
",3. EARLY SUMMER pizza (normál 1 személyes),2490
6756," LIBERTA Pizza - 38 féle feltét felár nélkül!
",4. WESTERN BBQ pizza (normál 1 személyes),2490
6757," LIBERTA Pizza - 38 féle feltét felár nélkül!
",1. DIAVOLA pizza - EASY (normál 1 személyes),1790
6758," LIBERTA Pizza - 38 féle feltét felár nélkül!
",2. BIANCO pizza - EASY (normál 1 személyes),1790
6759," LIBERTA Pizza - 38 féle feltét felár nélkül!
",3. CALIFORNIA pizza - EASY (normál 1 személyes),1790
6760," LIBERTA Pizza - 38 féle feltét felár nélkül!
",1. PROTEIN REMIX pizza (normál 1 személyes),2490
6761," LIBERTA Pizza - 38 féle feltét felár nélkül!
",2. HOT PEPPERONI pizza (normál 1 személyes),2490
6762," LIBERTA Pizza - 38 féle feltét felár nélkül!
",3. HUNGARIAN CLASSIC pizza (normál 1 személyes),2490
6763," LIBERTA Pizza - 38 féle feltét felár nélkül!
",4. HUNGARIAN REVOLT pizza (normál 1 személyes),2490
6764," LIBERTA Pizza - 38 féle feltét felár nélkül!
",5. CLASSIC MARGHERITA pizza (normál 1 személyes),2490
6765," LIBERTA Pizza - 38 féle feltét felár nélkül!
",6. STRONG SAILOR pizza (normál 1 személyes),2490
6766," LIBERTA Pizza - 38 féle feltét felár nélkül!
",7. SEA SHRIMP pizza (normál 1 személyes),2490
6767," LIBERTA Pizza - 38 féle feltét felár nélkül!
",8. HAWAII SUNRISE pizza (normál 1 személyes),2490
6768," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Cézár saláta (800ml),1890
6769," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Fitnesz saláta (800ml),1890
6770," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Görög saláta (800ml),1890
6771," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Csokoládétorta,790
6772," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Eszterházy torta,790
6773," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Coca-Cola szénsavas üdítőital 0.2l,390
6774," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Coca-Cola szénsavas üdítőital 1.25l,790
6775," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Coca-Cola Zero szénsavas üdítőital 0.2l,390
6776," LIBERTA Pizza - 38 féle feltét felár nélkül!
",Coca-Cola Zero szénsavas üdítőital 1.25l,790
6777," LIBERTA Pizza - 38 féle feltét felár nélkül!
",FUZETEA Zero Citrom jegestea 0.5l,590
6778," LIBERTA Pizza - 38 féle feltét felár nélkül!
",FUZETEA Zero Citrom jegestea 1.5l,790
6779," LIBERTA Pizza - 38 féle feltét felár nélkül!
","Hell Classic (0,25l)",590
6780," LIBERTA Pizza - 38 féle feltét felár nélkül!
","Hell Zero (0,25l)",590
6781," LIBERTA Pizza - 38 féle feltét felár nélkül!
","San Benedetto szénsavas ásványvíz (0,5l)",390
6782," LIBERTA Pizza - 38 féle feltét felár nélkül!
","San Benedetto szénsavas ásványvíz (1,5l)",590
6783," LIBERTA Pizza - 38 féle feltét felár nélkül!
","San Benedetto szénsavmentes ásványvíz (0,5l)",390
6784," LIBERTA Pizza - 38 féle feltét felár nélkül!
","San Benedetto szénsavmentes ásványvíz (1,5l)",590
6785," LIBERTA Pizza - 38 féle feltét felár nélkül!
","Gösser Zitrone (0,5l)",590
6786," LIBERTA Pizza - 38 féle feltét felár nélkül!
","Heineken (0,5l)",590
6787," LIBERTA Pizza - 38 féle feltét felár nélkül!
","Stella Artois (0,5l)",590
6788," Trattoria Za-Za
","Sertésszűz gorgonzola sajtmártásban, rizzsel",2290
6789," Trattoria Za-Za
",Húsleves tésztával,590
6790," Trattoria Za-Za
","BBQ csirkeszárny (3db) steakburgonyával, coleslaw saláta",1990
6791," Trattoria Za-Za
",Ropogós sült kacsacomb,2990
6792," Trattoria Za-Za
",Csirkegyros,2190
6793," Trattoria Za-Za
",Somlói galuska,890
6794," Trattoria Za-Za
",Sütőtökkrémleves pirított tökmaggal,790
6795," Trattoria Za-Za
",Alföldi csípős borjúgulyás,950
6796," Trattoria Za-Za
",Borjúhúsleves,990
6797," Trattoria Za-Za
",Falusi marhahúsleves gazdagon,830
6798," Trattoria Za-Za
",Fokhagymakrémleves tejszínesen,990
6799," Trattoria Za-Za
",Minestrone,890
6800," Trattoria Za-Za
",Szicíliai paradicsomleves ,850
6801," Trattoria Za-Za
","Bivalymozzarella pármai sonkával, rukkolával",1790
6802," Trattoria Za-Za
",Rántott tintahalkarikák citrusos salátaágyon,2790
6803," Trattoria Za-Za
",Caprese saláta bivalymozzarellával,1690
6804," Trattoria Za-Za
",Cézár saláta csirkével,1950
6805," Trattoria Za-Za
",Rucola e grana,990
6806," Trattoria Za-Za
",Insalata Mista (Vegyes saláta),990
6807," Trattoria Za-Za
",Babos Piedone pizza (32cm),2060
6808," Trattoria Za-Za
",Bolognai pizza (32cm),2190
6809," Trattoria Za-Za
",California pizza (32cm),2190
6810," Trattoria Za-Za
",Capricciosa pizza (32cm),1950
6811," Trattoria Za-Za
",Capulet pizza (32cm),1950
6812," Trattoria Za-Za
",Carbonara Za-Za pizza (32cm),1750
6813," Trattoria Za-Za
",Chili con carne pizza (32cm),1980
6814," Trattoria Za-Za
",Fokhagymás pizzakenyér,650
6815," Trattoria Za-Za
",Forte pizza (32cm),1980
6816," Trattoria Za-Za
",Frutti di mare pizza (32cm),2450
6817," Trattoria Za-Za
",Hawaii pizza (32cm),1850
6818," Trattoria Za-Za
",Húsimádó pizza (32cm),2250
6819," Trattoria Za-Za
",Margherita pizza (32cm),1290
6820," Trattoria Za-Za
",Medici pizza (32cm),1950
6821," Trattoria Za-Za
",Olio e gambero pizza (32cm),2050
6822," Trattoria Za-Za
",Parasztreggeli pizza (32cm),1980
6823," Trattoria Za-Za
",Parma pizza (32cm),1980
6824," Trattoria Za-Za
",Prosciutto e funghi pizza (32cm),1880
6825," Trattoria Za-Za
",Quattro formaggi piccante (32cm),1980
6826," Trattoria Za-Za
",Quattro formaggi pizza (32cm),1980
6827," Trattoria Za-Za
",Rucola e grana pizza (32cm),1690
6828," Trattoria Za-Za
",Vega pizza (32cm),1890
6829," Trattoria Za-Za
",Vivaldi pizza (32cm),1980
6830," Trattoria Za-Za
",Calzone,1880
6831," Trattoria Za-Za
",Fusilli Pomodoro,1350
6832," Trattoria Za-Za
",Fusilli Siena,1880
6833," Trattoria Za-Za
",Gnocchi al ragú,1680
6834," Trattoria Za-Za
","Gnocchi sajtmártásban, pármai sonkával, rukkolával",1890
6835," Trattoria Za-Za
",Lasagne al forno,1990
6836," Trattoria Za-Za
",Pappardelle Decadente,1990
6837," Trattoria Za-Za
","Pappardelle lazaccal, spenóttal",1990
6838," Trattoria Za-Za
",Penne all Arrabbiata,1580
6839," Trattoria Za-Za
",Penne Foresta,1880
6840," Trattoria Za-Za
",Spaghetti aglio olio e peperoncino,1550
6841," Trattoria Za-Za
",Spaghetti Bolognese,1880
6842," Trattoria Za-Za
",Spaghetti Carbonara,1880
6843," Trattoria Za-Za
",Spaghetti Frutti di mare,2590
6844," Trattoria Za-Za
",Spaghetti Gambero e aglio olio,1980
6845," Trattoria Za-Za
",Tagliatelle Conquista,1990
6846," Trattoria Za-Za
",Tagliatelle Gorgonzola,1890
6847," Trattoria Za-Za
","Tagliatelle rákkal, bivalymozzarellával",2490
6848," Trattoria Za-Za
","Csirkés, cukkinis, parmezános rizottó",2690
6849," Trattoria Za-Za
",Erdei gombás rizottó,2490
6850," Trattoria Za-Za
",Lazacsteak ,3990
6851," Trattoria Za-Za
",Csirkemell olívaolajon sütve,2540
6852," Trattoria Za-Za
","Csirkemell pármai sonkával, bazsalikommal, parmezán sajttal, napon szárított paradicsommal töltve",2690
6853," Trattoria Za-Za
","Csirkemell rántva, sonkával, sajttal töltve",2140
6854," Trattoria Za-Za
",Csirkemell grillezve,2690
6855," Trattoria Za-Za
",Csirkepaprikás galuskával,1940
6856," Trattoria Za-Za
",Kacsamellszeletek roséra sütve,3990
6857," Trattoria Za-Za
","Bélszínszeletek parmezánforgáccsal, balzsamredukcióval",4490
6858," Trattoria Za-Za
",Magyaros szűzérmék ,2990
6859," Trattoria Za-Za
",Marhasteak erdei gombás barnamártással,4850
6860," Trattoria Za-Za
",Óriás Bécsi szelet,2690
6861," Trattoria Za-Za
",Töltött káposzta tejfelesen,1780
6862," Trattoria Za-Za
",Vörösboros marhapörkölt galuskával,2550
6863," Trattoria Za-Za
",Burgonyapüré,550
6864," Trattoria Za-Za
",Grillezett zöldségek,990
6865," Trattoria Za-Za
",Jázminrizs,550
6866," Trattoria Za-Za
",Steakburgonya,550
6867," Trattoria Za-Za
",Csokoládés brownie karamellsodóval,890
6868," Trattoria Za-Za
",Gundel palacsinta,1180
6869," Trattoria Za-Za
",Profiterol,890
6870," Trattoria Za-Za
",Csalamádé,650
6871," Trattoria Za-Za
",Paradicsomsaláta,650
6872," Trattoria Za-Za
",Tejfölös uborkasaláta,650
6873," Trattoria Za-Za
",Coca-Cola szénsavas üdítőital 1.25l,590
6874," Trattoria Za-Za
",Coca-Cola Zero szénsavas üdítőital 1.25l,590
6875," Trattoria Za-Za
",Fanta Narancs szénsavas üdítőital 1.25l,590
6876," Trattoria Za-Za
","Heineken dobozos sör (0,5l)",450
6877," BITE Bakery Café - Oktogon
",Cukkinis kovászos pizza,980
6878," BITE Bakery Café - Oktogon
",Baconös kovászos pizza,980
6879," BITE Bakery Café - Oktogon
",Mozzarella-pesto kovászos pizza,980
6880," BITE Bakery Café - Oktogon
",Kovászos pizza box,2930
6881," BITE Bakery Café - Oktogon
",Bacon and eggs bagel,1350
6882," BITE Bakery Café - Oktogon
",Füstölt lazacos bagel,1520
6883," BITE Bakery Café - Oktogon
",Sajtkrémes-avokádós bagel,1350
6884," BITE Bakery Café - Oktogon
",Provance omlett (3db tojásból),1840
6885," BITE Bakery Café - Oktogon
",Sonkás omlett (3db tojásból),1840
6886," BITE Bakery Café - Oktogon
",Bajor hot-dog,1250
6887," BITE Bakery Café - Oktogon
",Cserkész hot-dog,1250
6888," BITE Bakery Café - Oktogon
",Hot-dog bites,1420
6889," BITE Bakery Café - Oktogon
",Baconös perec,970
6890," BITE Bakery Café - Oktogon
",Himalaya sós perec,770
6891," BITE Bakery Café - Oktogon
",Sajtos perec,830
6892," BITE Bakery Café - Oktogon
","Sajtos, kolbászos perec",970
6893," BITE Bakery Café - Oktogon
","Sokmagvas, fokhagymás perec",830
6894," BITE Bakery Café - Oktogon
",Baconös perec szendvics,1750
6895," BITE Bakery Café - Oktogon
",Sajtos perec szendvics,1750
6896," BITE Bakery Café - Oktogon
",Sonkás perec szendvics,1750
6897," BITE Bakery Café - Oktogon
",Szalámis perec szendvics,1750
6898," BITE Bakery Café - Oktogon
",Fahéjas tekercs,990
6899," BITE Bakery Café - Oktogon
",Take me home box maxi (4db),4400
6900," BITE Bakery Café - Oktogon
",Take me home box normál (9db),7050
6901," BITE Bakery Café - Oktogon
","Double Coconut Americano (0,5l)",1040
6902," BITE Bakery Café - Oktogon
","Double Vanilla Latte (0,5l)",1300
6903," BITE Bakery Café - Oktogon
",Cappy 100% almalé 0.33l,590
6904," BITE Bakery Café - Oktogon
",Cappy 100% narancslé 0.33l,590
6905," BITE Bakery Café - Oktogon
",Cappy őszibarack ital 0.33l,590
6906," BITE Bakery Café - Oktogon
",Coca-Cola Light szénsavas üdítőital 0.5l,590
6907," BITE Bakery Café - Oktogon
",Coca-Cola szénsavas üdítőital 0.5l,590
6908," BITE Bakery Café - Oktogon
",Coca-Cola Zero Lemon szénsavas üdítőital 0.33l,390
6909," BITE Bakery Café - Oktogon
",Coca-Cola Zero szénsavas üdítőital 0.33l,390
6910," BITE Bakery Café - Oktogon
",Coca-Cola Zero szénsavas üdítőital 0.5l,590
6911," BITE Bakery Café - Oktogon
",Fanta Narancs szénsavas üdítőital 0.33l,390
6912," BITE Bakery Café - Oktogon
",Fanta Zero Narancs szénsavas üdítőital 0.5l,590
6913," BITE Bakery Café - Oktogon
",FUZETEA Zero Citrom jegestea 0.5l,590
6914," BITE Bakery Café - Oktogon
",FUZETEA Zero Őszibarack jegestea 0.5l,590
6915," BITE Bakery Café - Oktogon
",Kinley Ginger Ale szénsavas üdítőital 0.5l,590
6916," BITE Bakery Café - Oktogon
",Kinley Tonic Water szénsavas üdítőital 0.5l,590
6917," BITE Bakery Café - Oktogon
","Lemon Soda (0,5l)",770
6918," BITE Bakery Café - Oktogon
",NaturAqua szénsavas ásványvíz 0.5l,490
6919," BITE Bakery Café - Oktogon
",NaturAqua szénsavmentes ásványvíz 0.5l,490
6920," BITE Bakery Café - Oktogon
",Sprite Citrom-Lime szénsavas üdítőital 0.33l,390
6921," BITE Bakery Café - Oktogon
",Sprite Zero Citrom-Lime szénsavas üdítőital 0.5l,590
6922," BITE Bakery Café - Oktogon
","Summer Soda (0,5l)",770
6923," Belli Di Mamma
",Bufalina pizza (32cm),3300
6924," Belli Di Mamma
",Capricciosa pizza (32cm),3290
6925," Belli Di Mamma
",Cotto e Funghi pizza (32cm),2890
6926," Belli Di Mamma
",Diavola pizza (32cm),2790
6927," Belli Di Mamma
",Magiara pizza (32cm),3490
6928," Belli Di Mamma
",Margherita pizza (32cm),1990
6929," Belli Di Mamma
",Marinara pizza (32cm),1790
6930," Belli Di Mamma
",Napoli pizza (32cm),2690
6931," Belli Di Mamma
",Nduja Calabrese e Bufala pizza (32cm),3690
6932," Belli Di Mamma
",Quattro Formaggi pizza (32cm),3290
6933," Belli Di Mamma
",Salsiccia e Friarielli pizza (32cm),3390
6934," Belli Di Mamma
",Tonno e cipolla pizza (32cm),2590
6935," Belli Di Mamma
",Vegetariana pizza (32cm),2590
6936," Belli Di Mamma
",Bufalina con Parma pizza (32cm),3590
6937," Belli Di Mamma
",La Bolognese pizza (32cm),3790
6938," Belli Di Mamma
",Mograpé pizza (32cm),3590
6939," Belli Di Mamma
",Tartufo pizza (32cm),3990
6940," Belli Di Mamma
",Terra pizza (32cm),3890
6941," Belli Di Mamma
",Cannolo siciliano,1590
6942," Belli Di Mamma
",Tiramisu della casa,1490
6943," Belli Di Mamma
",Coca-Cola Light szénsavas üdítőital 0.33l,590
6944," Belli Di Mamma
",Coca-Cola szénsavas üdítőital 0.33l,590
6945," Belli Di Mamma
",Fanta Narancs szénsavas üdítőital 0.33l,590
6946," Belli Di Mamma
","Molecola - The Italian Cola (0,33l)",890
6947," Belli Di Mamma
","Molecola Light - The Italian Cola (0,33l)",890
6948," Belli Di Mamma
",Sprite Citrom-Lime szénsavas üdítőital 0.33l,590
6949," Belli Di Mamma
","Menabrea Ambrata (0,33l)",1350
6950," Belli Di Mamma
","Menabrea The Italian Beer (0,33l)",1150
6951," Nemo Fish & Chips & Salad Házhozszállítás
",Camembert burger,2290
6952," Nemo Fish & Chips & Salad Házhozszállítás
",Camembert burger and chips,2690
6953," Nemo Fish & Chips & Salad Házhozszállítás
",Fehércsoki-torta,890
6954," Nemo Fish & Chips & Salad Házhozszállítás
",Garnéla burger,2790
6955," Nemo Fish & Chips & Salad Házhozszállítás
",Garnéla burger and chips,3190
6956," Nemo Fish & Chips & Salad Házhozszállítás
",Grillezett aranydurbincs,3990
6957," Nemo Fish & Chips & Salad Házhozszállítás
",Grillezett hal tál,13990
6958," Nemo Fish & Chips & Salad Házhozszállítás
",Grillezett harcsasteak,2690
6959," Nemo Fish & Chips & Salad Házhozszállítás
",Harcsa rizottó,2990
6960," Nemo Fish & Chips & Salad Házhozszállítás
",Lazacos ravioli,2790
6961," Nemo Fish & Chips & Salad Házhozszállítás
",Lazacos rizottó,2990
6962," Nemo Fish & Chips & Salad Házhozszállítás
","Lime-os, barackos mascarponekrém",890
6963," Nemo Fish & Chips & Salad Házhozszállítás
",Strips mix,10990
6964," Nemo Fish & Chips & Salad Házhozszállítás
",Tonhal burger,2590
6965," Nemo Fish & Chips & Salad Házhozszállítás
",Tonhal burger and chips,3090
6966," Nemo Fish & Chips & Salad Házhozszállítás
",Tonhal strips,1990
6967," Nemo Fish & Chips & Salad Házhozszállítás
",Tonhal strips körettel,2490
6968," Nemo Fish & Chips & Salad Házhozszállítás
",Fűszeres lazactatár,1990
6969," Nemo Fish & Chips & Salad Házhozszállítás
",Garnélanyársak,2490
6970," Nemo Fish & Chips & Salad Házhozszállítás
",Halas tavaszi tekercs,1890
6971," Nemo Fish & Chips & Salad Házhozszállítás
",Zöldséges tavaszi tekercs,1790
6972," Nemo Fish & Chips & Salad Házhozszállítás
",Gombakrémleves,1090
6973," Nemo Fish & Chips & Salad Házhozszállítás
",Paradicsomos tőkehalleves,1190
6974," Nemo Fish & Chips & Salad Házhozszállítás
",Kevert házi saláta chilis mangóöntettel,1690
6975," Nemo Fish & Chips & Salad Házhozszállítás
","Kevert házi saláta, joghurtos zöldfűszeres öntettel",1690
6976," Nemo Fish & Chips & Salad Házhozszállítás
","Kevert házi saláta, Nemo vinaigrette öntettel",1490
6977," Nemo Fish & Chips & Salad Házhozszállítás
","Tonhalsaláta almával, avokádószósszal",1890
6978," Nemo Fish & Chips & Salad Házhozszállítás
",Frutti di mare spagetti (csípős),2990
6979," Nemo Fish & Chips & Salad Házhozszállítás
","Garnélás, spenótos fussili",2990
6980," Nemo Fish & Chips & Salad Házhozszállítás
","Tejszínes, lazacos penne",2990
6981," Nemo Fish & Chips & Salad Házhozszállítás
",Tőkehalas ravioli,2790
6982," Nemo Fish & Chips & Salad Házhozszállítás
","Zöldséges, paradicsomos spagetti",2490
6983," Nemo Fish & Chips & Salad Házhozszállítás
",Garnélás bulgurrizottó,2990
6984," Nemo Fish & Chips & Salad Házhozszállítás
",Gombás rizottó,2390
6985," Nemo Fish & Chips & Salad Házhozszállítás
",Tonhalas rizottó,2990
6986," Nemo Fish & Chips & Salad Házhozszállítás
",Calamari fritti normál bundában,1690
6987," Nemo Fish & Chips & Salad Házhozszállítás
",Calamari fritti pankó bundában,1990
6988," Nemo Fish & Chips & Salad Házhozszállítás
",Calamari wrap,1990
6989," Nemo Fish & Chips & Salad Házhozszállítás
",Fish and Chips (kis adag),2190
6990," Nemo Fish & Chips & Salad Házhozszállítás
",Fish and Chips (normál adag),2690
6991," Nemo Fish & Chips & Salad Házhozszállítás
",Garnélás wrap,2290
6992," Nemo Fish & Chips & Salad Házhozszállítás
",Gyerek menü,1490
6993," Nemo Fish & Chips & Salad Házhozszállítás
",Harcsa burger,2790
6994," Nemo Fish & Chips & Salad Házhozszállítás
",Harcsa burger and chips,3190
6995," Nemo Fish & Chips & Salad Házhozszállítás
",Harcsa cornflakes bundában,2790
6996," Nemo Fish & Chips & Salad Házhozszállítás
",Lazacos quesadilla,2390
6997," Nemo Fish & Chips & Salad Házhozszállítás
",Lazacos wrap,1990
6998," Nemo Fish & Chips & Salad Házhozszállítás
",Nemo burger,2590
6999," Nemo Fish & Chips & Salad Házhozszállítás
",Nemo burger and chips,3090
7000," Nemo Fish & Chips & Salad Házhozszállítás
",Pankós garnélafarok,3290
7001," Nemo Fish & Chips & Salad Házhozszállítás
",Prémium Fish and Chips,2790
7002," Nemo Fish & Chips & Salad Házhozszállítás
",Rántott hagymakarikák,1190
